bettor_archetype,defender_archetype,hand,avg_ev_bb,n_boards_used
Station,Station,AJo,2.5056020413456586,8
Station,Station,AQo,2.412124764420928,8
Station,Station,AQs,2.330103036138934,8
Station,Station,A9o,2.185610382591883,8
Station,Station,A7o,2.455655849263327,8
Station,Station,KJs,2.466194954014645,8
Station,Station,QJs,2.2302106519742706,8
Station,Station,A7s,2.4587106622347235,8
Station,Station,A9s,2.326742741870398,8
Station,Station,KTo,2.5518824578623143,8
Station,Station,A8o,2.243346347751275,8
Station,Station,AJs,2.5517297172137443,8
Station,Station,ATs,2.33346333040747,8
Station,Station,K9s,2.58120866238772,8
Station,Station,55,2.8753871515331957,8
Station,Station,66,2.0832741480501027,8
Station,Station,KQs,2.380507450166975,8
Station,Station,A8s,2.2222681382486402,8
Station,Station,ATo,2.4391598592177863,8
Station,Station,A5s,2.573724370607799,8
Station,Station,QTs,2.591442285841898,8
Station,Station,K8s,2.318647487496197,8
Station,Station,KTs,2.46191821585469,8
Station,Station,A4s,2.548063941648069,8
Station,Station,KJo,2.672700310881043,8
Station,Station,K5s,2.5078931510742057,8
Station,Station,A6s,2.1810281631347883,8
Station,Station,K9o,2.423885794360804,8
Station,Station,A3s,2.183013791566196,8
Station,Station,44,2.1630047666035495,8
Station,Station,KQo,2.491702642325805,8
Station,Station,K7s,2.5692948917992737,8
Station,Station,Q8s,2.1416210758037746,8
Station,Station,A5o,2.585638141196245,8
Station,Station,Q5s,2.5127808518284405,8
Station,Station,A4o,2.3968506995639456,8
Station,Station,Q9o,2.050740389904731,8
Station,Station,QTo,2.4579469589918745,8
Station,Station,Q9s,2.4081535075581124,8
Station,Station,A6o,2.48727316351728,8
Station,Station,A2s,2.6256561911215384,8
Station,Station,JTs,2.189581639454698,8
Station,Station,K4o,2.2668684076310277,8
Station,Station,K6s,2.4061678791267047,8
Station,Station,K8o,2.3235351882504314,8
Station,Station,K7o,2.577848368119184,8
Station,Station,J9o,2.3184947468476276,8
Station,Station,J8s,2.1882069736175698,8
Station,Station,JTo,2.1222230134354074,8
Station,Station,K4s,2.3661498292014116,8
Station,Station,K2s,2.5682257072592853,8
Station,Station,K6o,2.4645148068803766,8
Station,Station,J9s,2.4742902083888447,8
Station,Station,K3s,2.3809656721126844,8
Station,Station,A3o,2.2360147966199238,8
Station,Station,Q6s,2.13703885634668,8
Station,Station,QJo,2.2425826445084263,8
Station,Station,33,2.629474707335784,8
Station,Station,Q3s,2.1397881880209364,8
Station,Station,J7s,2.2580094500139785,8
Station,Station,Q6o,2.0832741480501027,8
Station,Station,Q7s,2.4107500985837995,8
Station,Station,J5s,2.5483694229452083,8
Station,Station,J6s,2.168350689303493,8
Station,Station,T9o,2.047074614339055,8
Station,Station,Q7o,2.2042447417174014,8
Station,Station,A2o,2.8953961764958427,8
Station,Station,K5o,2.654829654998374,8
Station,Station,K3o,2.701721034109309,8
Station,Station,Q8o,1.9401561603401802,8
Station,Station,T7s,2.438243415326367,8
Station,Station,J8o,1.9755919908083788,8
Station,Station,97s,2.26503551984819,8
Station,Station,T8s,2.1471197391522883,8
Station,Station,Q4s,2.304137125882064,8
Station,Station,J4s,2.201189928746005,8
Station,Station,J3s,2.038062916073436,8
Station,Station,96s,2.2596895971482462,8
Station,Station,J7o,2.050893130553301,8
Station,Station,Q5o,2.3050535697734835,8
Station,Station,J4o,1.8266698584528032,8
Station,Station,98s,2.2654937417938994,8
Station,Station,T9s,2.4177761684180115,8
Station,Station,K2o,2.5922059890847473,8
Station,Station,Q4o,1.9305334994802814,8
Station,Station,22,2.3887554451897453,8
Station,Station,98o,2.0573082377932335,8
Station,Station,Q2s,2.270839664493843,8
Station,Station,T8o,1.9348102376402365,8
Station,Station,Q3o,2.236014796619924,8
Station,Station,J6o,2.0832741480501027,8
Station,Station,J5o,2.332546886516051,8
Station,Station,J2s,2.1767514249748334,8
Station,Station,T4s,2.300165869019249,8
Station,Station,T3s,2.141926557100914,8
Station,Station,97o,2.0502821679590215,8
Station,Station,87s,2.2621334475253634,8
Station,Station,96o,2.213103699334451,8
Station,Station,T4o,1.9305334994802814,8
Station,Station,T5s,2.5234726972283275,8
Station,Station,T6s,2.1388717441295175,8
Station,Station,85s,2.6001485028103777,8
Station,Station,J3o,2.1324566368895854,8
Station,Station,76s,2.5338590613310754,8
Station,Station,95s,2.644137809598486,8
Station,Station,T7o,2.223490063437199,8
Station,Station,T2s,2.271756108385262,8
Station,Station,T5o,2.3126906022019744,8
Station,Station,93s,2.2664101856853183,8
Station,Station,95o,2.4304536422493066,8
Station,Station,75s,2.6357370739271464,8
Station,Station,Q2o,2.236014796619924,8
Station,Station,87o,2.055169868713256,8
Station,Station,86s,2.16239380400927,8
Station,Station,94s,2.4356468243006804,8
Station,Station,85o,2.3273537044646773,8
Station,Station,92s,2.3936431459439795,8
Station,Station,T3o,2.236014796619924,8
Station,Station,86o,2.0860234797243598,8
Station,Station,T6o,2.236014796619924,8
Station,Station,93o,2.236014796619924,8
Station,Station,J2o,2.280615066002312,8
Station,Station,65s,2.5381357994910303,8
Station,Station,76o,2.341100362835961,8
Station,Station,74s,2.433966677166412,8
Station,Station,73s,2.2654937417938994,8
Station,Station,83s,2.0557808313075348,8
Station,Station,84o,1.7808476638818567,8
Station,Station,T2o,2.236014796619924,8
Station,Station,84s,2.1517019586093826,8
Station,Station,54s,2.61511708637022,8
Station,Station,53s,2.430911864195016,8
Station,Station,75o,2.4295371983578877,8
Station,Station,64s,2.3783690810869973,8
Station,Station,92o,2.5111007046941722,8
Station,Station,82s,2.210048886363054,8
Station,Station,74o,2.0553226093618258,8
Station,Station,64o,2.0133189310051245,8
Station,Station,43s,2.148647145637986,8
Station,Station,82o,2.236014796619924,8
Station,Station,94o,2.0547116467675464,8
Station,Station,65o,2.3236879288990013,8
Station,Station,73o,2.3618730910414567,8
Station,Station,72s,2.3986835873467838,8
Station,Station,63s,2.202411853934563,8
Station,Station,53o,2.7345602735518204,8
Station,Station,32s,2.404640472641007,8
Station,Station,83o,2.0832741480501027,8
Station,Station,62s,2.591595026490468,8
Station,Station,42s,2.2800041034080323,8
Station,Station,52s,2.5952608020561434,8
Station,Station,62o,2.4901752358401072,8
Station,Station,72o,2.5115589266398817,8
Station,Station,54o,2.517363071285535,8
Station,Station,63o,2.291612392699339,8
Station,Station,32o,2.236014796619924,8
Station,Station,52o,2.623365081392991,8
Station,Station,42o,2.3887554451897453,8
Station,Station,43o,2.236014796619924,8
Station,Maniac,AA,2.518386379354218,8
Station,Maniac,KK,2.611610742442233,8
Station,Maniac,QQ,2.158673218886542,8
Station,Maniac,JJ,2.2059082803620957,8
Station,Maniac,TT,2.0711585885043635,8
Station,Maniac,99,1.9551991079149282,8
Station,Maniac,88,2.0768683212101995,8
Station,Maniac,AKs,2.2929038441346536,8
Station,Maniac,77,1.9063030332885862,8
Station,Maniac,AKo,2.2883360579699845,8
Station,Maniac,AJo,2.2023786274166692,8
Station,Maniac,AQo,2.1413363941251857,8
Station,Maniac,AQs,2.097111918985437,8
Station,Maniac,A9o,1.9944405436023112,8
Station,Maniac,A7o,2.1830693495387514,8
Station,Maniac,KJs,2.0943089592934805,8
Station,Maniac,QJs,1.969421533018556,8
Station,Maniac,A7s,2.1848341760114645,8
Station,Maniac,A9s,2.097215732307361,8
Station,Maniac,KTo,2.2115141997460075,8
Station,Maniac,A8o,2.0204976874053084,8
Station,Maniac,AJs,2.1909591620049973,8
Station,Maniac,ATs,2.097215732307361,8
Station,Maniac,K9s,2.220234518787648,8
Station,Maniac,55,2.4578632126723545,8
Station,Maniac,66,1.9282076442146119,8
Station,Maniac,KQs,2.1282559155627245,8
Station,Maniac,A8s,2.0203938740833842,8
Station,Maniac,ATo,2.1699888709762902,8
Station,Maniac,A5s,2.262694167454684,8
Station,Maniac,QTs,2.2705839799209304,8
Station,Maniac,K8s,2.0421946716874855,8
Station,Maniac,KTs,2.151198659707993,8
Station,Maniac,A4s,2.250132755501845,8
Station,Maniac,KJo,2.281795818688754,8
Station,Maniac,K5s,2.201755747485124,8
Station,Maniac,A6s,1.9953748634996298,8
Station,Maniac,K9o,2.1150716236783396,8
Station,Maniac,A3s,1.992987157095371,8
Station,Maniac,44,1.983851584766033,8
Station,Maniac,KQo,2.1919972952242404,8
Station,Maniac,K7s,2.2055968403963226,8
Station,Maniac,Q8s,1.963296547025023,8
Station,Maniac,A5o,2.260721714338122,8
Station,Maniac,Q5s,2.22293366515768,8
Station,Maniac,A4o,2.143931727173293,8
Station,Maniac,Q9o,1.89913991407581,8
Station,Maniac,QTo,2.1779824967644608,8
Station,Maniac,Q9s,2.1391563143647754,8
Station,Maniac,A6o,2.2053892137524747,8
Station,Maniac,A2s,2.2946686706073662,8
Station,Maniac,JTs,1.9590402008261267,8
Station,Maniac,K4o,2.002330356068557,8
Station,Maniac,K6s,2.1225461828568886,8
Station,Maniac,K8o,2.0372116322351195,8
Station,Maniac,K7o,2.2098531865952187,8
Station,Maniac,J9o,2.0726119750113035,8
Station,Maniac,J8s,1.9503198817844862,8
Station,Maniac,JTo,1.9241589246595645,8
Station,Maniac,K4s,2.1026140250474246,8
Station,Maniac,K2s,2.2096455599513702,8
Station,Maniac,K6o,2.153586366112252,8
Station,Maniac,J9s,2.1817197763537353,8
Station,Maniac,K3s,2.1024063984035757,8
Station,Maniac,A3o,2.032020966138905,8
Station,Maniac,Q6s,1.963296547025023,8
Station,Maniac,QJo,2.032020966138905,8
Station,Maniac,33,2.293215284100426,8
Station,Maniac,Q3s,1.965372813463509,8
Station,Maniac,J7s,2.0217434472684,8
Station,Maniac,Q6o,1.9282076442146119,8
Station,Maniac,Q7s,2.1514062863518415,8
Station,Maniac,J5s,2.201340494197427,8
Station,Maniac,J6s,1.9395232963043598,8
Station,Maniac,T9o,1.9057839666789647,8
Station,Maniac,Q7o,2.0136460081583047,8
Station,Maniac,A2o,2.4821555300026397,8
Station,Maniac,K5o,2.3092025356767674,8
Station,Maniac,K3o,2.3065033893067355,8
Station,Maniac,Q8o,1.824394322290319,8
Station,Maniac,T7s,2.1559740725165106,8
Station,Maniac,J8o,1.8280277885576692,8
Station,Maniac,97s,2.0381459521324383,8
Station,Maniac,T8s,1.9545762279833823,8
Station,Maniac,Q4s,2.0768683212101995,8
Station,Maniac,J4s,1.962881293737326,8
Station,Maniac,J3s,1.850970532702938,8
Station,Maniac,96s,2.0328514727142992,8
Station,Maniac,J7o,1.9002818606169771,8
Station,Maniac,Q5o,2.0803979741556256,8
Station,Maniac,J4o,1.720581000366026,8
Station,Maniac,98s,2.028802753159252,8
Station,Maniac,T9s,2.1333427683370147,8
Station,Maniac,K2o,2.2468107292002673,8
Station,Maniac,Q4o,1.824394322290319,8
Station,Maniac,22,2.135834288063198,8
Station,Maniac,98o,1.9031886336308574,8
Station,Maniac,Q2s,2.0621268294969504,8
Station,Maniac,T8o,1.824394322290319,8
Station,Maniac,Q3o,2.032020966138905,8
Station,Maniac,J6o,1.9282076442146119,8
Station,Maniac,J5o,2.0734424815866976,8
Station,Maniac,J2s,1.9514618283256537,8
Station,Maniac,T4s,2.073131041620925,8
Station,Maniac,T3s,1.957275374353414,8
Station,Maniac,97o,1.9043305801720245,8
Station,Maniac,87s,2.0283874998715548,8
Station,Maniac,96o,2.007936275452469,8
Station,Maniac,T4o,1.824394322290319,8
Station,Maniac,T5s,2.2114103864240833,8
Station,Maniac,T6s,1.9531228414764423,8
Station,Maniac,85s,2.229681531082759,8
Station,Maniac,J3o,1.928207644214612,8
Station,Maniac,76s,2.213071399574872,8
Station,Maniac,95s,2.3046347495120987,8
Station,Maniac,T7o,2.0229892071314914,8
Station,Maniac,T2s,2.059635309770767,8
Station,Maniac,T5o,2.0749996814155622,8
Station,Maniac,93s,2.030982832919662,8
Station,Maniac,95o,2.1642791382704543,8
Station,Maniac,75s,2.298821203484338,8
Station,Maniac,Q2o,2.032020966138905,8
Station,Maniac,87o,1.9013199938362202,8
Station,Maniac,86s,1.9485550553117734,8
Station,Maniac,94s,2.1550397526191922,8
Station,Maniac,85o,2.0648259758669814,8
Station,Maniac,92s,2.139363941008624,8
Station,Maniac,T3o,2.032020966138905,8
Station,Maniac,86o,1.9282076442146119,8
Station,Maniac,T6o,2.032020966138905,8
Station,Maniac,93o,2.032020966138905,8
Station,Maniac,J2o,2.032020966138905,8
Station,Maniac,65s,2.1970841479985306,8
Station,Maniac,76o,2.109258077650579,8
Station,Maniac,74s,2.152132979605312,8
Station,Maniac,73s,2.0253769135357502,8
Station,Maniac,83s,1.8816992759925288,8
Station,Maniac,84o,1.720581000366026,8
Station,Maniac,T2o,2.032020966138905,8
Station,Maniac,84s,1.9655804401073573,8
Station,Maniac,54s,2.282626325264148,8
Station,Maniac,53s,2.1501605264887504,8
Station,Maniac,75o,2.157116019057678,8
Station,Maniac,64s,2.130435995323135,8
Station,Maniac,92o,2.2147324127256605,8
Station,Maniac,82s,2.011050675110198,8
Station,Maniac,74o,1.907341166507829,8
Station,Maniac,64o,1.8787925029786487,8
Station,Maniac,43s,1.9670338266142975,8
Station,Maniac,82o,2.032020966138905,8
Station,Maniac,94o,1.904434393493949,8
Station,Maniac,65o,2.0683556288124074,8
Station,Maniac,73o,2.1116457840548377,8
Station,Maniac,72s,2.134380901556258,8
Station,Maniac,63s,1.9772075321628784,8
Station,Maniac,53o,2.3567490371180937,8
Station,Maniac,32s,2.1345885282001067,8
Station,Maniac,83o,1.928207644214612,8
Station,Maniac,62s,2.2577111280023177,8
Station,Maniac,42s,2.0652412291546787,8
Station,Maniac,52s,2.2720373664278704,8
Station,Maniac,62o,2.2097493732732945,8
Station,Maniac,72o,2.2166010525202977,8
Station,Maniac,54o,2.2232451051234525,8
Station,Maniac,63o,2.0579742966199785,8
Station,Maniac,32o,2.032020966138905,8
Station,Maniac,52o,2.2903085110865455,8
Station,Maniac,42o,2.1358342880631978,8
Station,Maniac,43o,2.032020966138905,8
Maniac,Nit,AA,1.5508097970737422,8
Maniac,Nit,KK,1.5647168639408804,8
Maniac,Nit,QQ,1.5277397894637337,8
Maniac,Nit,JJ,1.5434270331813111,8
Maniac,Nit,TT,1.5289687440406867,8
Maniac,Nit,99,1.5187033587508438,8
Maniac,Nit,88,1.5318784747302374,8
Maniac,Nit,AKs,1.5411227433495243,8
Maniac,Nit,77,1.527739789463734,8
Maniac,Nit,AKo,1.5412853991023563,8
Maniac,Nit,AJo,1.5454692665224243,8
Maniac,Nit,AQo,1.5367762201766242,8
Maniac,Nit,AQs,1.5367762201766237,8
Maniac,Nit,A9o,1.527739789463734,8
Maniac,Nit,A7o,1.545812650889514,8
Maniac,Nit,KJs,1.5296193670520148,8
Maniac,Nit,QJs,1.521378142241859,8
Maniac,Nit,A7s,1.545812650889514,8
Maniac,Nit,A9s,1.5367762201766237,8
Maniac,Nit,KTo,1.5419269856829714,8
Maniac,Nit,A8o,1.527739789463734,8
Maniac,Nit,AJs,1.536197888610999,8
Maniac,Nit,ATs,1.5367762201766242,8
Maniac,Nit,K9s,1.5385292877349244,8
Maniac,Nit,55,1.5607227615657828,8
Maniac,Nit,66,1.5277397894637337,8
Maniac,Nit,KQs,1.5367762201766237,8
Maniac,Nit,A8s,1.527739789463734,8
Maniac,Nit,ATo,1.5383847048435184,8
Maniac,Nit,A5s,1.5480175399834595,8
Maniac,Nit,QTs,1.5483970700734007,8
Maniac,Nit,K8s,1.5291313997935188,8
Maniac,Nit,KTs,1.5382220490906864,8
Maniac,Nit,A4s,1.5497886804031857,8
Maniac,Nit,KJo,1.5479633213991817,8
Maniac,Nit,K5s,1.544240311945471,8
Maniac,Nit,A6s,1.527739789463734,8
Maniac,Nit,K9o,1.529800095666273,8
Maniac,Nit,A3s,1.527739789463734,8
Maniac,Nit,44,1.523275792691566,8
Maniac,Nit,KQo,1.5404088653232058,8
Maniac,Nit,K7s,1.5475657184478147,8
Maniac,Nit,Q8s,1.5213419965190076,8
Maniac,Nit,A5o,1.5480898314291625,8
Maniac,Nit,Q5s,1.5438065632712523,8
Maniac,Nit,A4o,1.5407161039674442,8
Maniac,Nit,Q9o,1.5187033587508436,8
Maniac,Nit,QTo,1.5492284216989864,8
Maniac,Nit,Q9s,1.5306133744304327,8
Maniac,Nit,A6o,1.545812650889514,8
Maniac,Nit,A2s,1.5520297152199825,8
Maniac,Nit,JTs,1.523348084137269,8
Maniac,Nit,K4o,1.5295651484677375,8
Maniac,Nit,K6s,1.540372719600354,8
Maniac,Nit,K8o,1.529709731359144,8
Maniac,Nit,K7o,1.5476741556163693,8
Maniac,Nit,J9o,1.5251915160026988,8
Maniac,Nit,J8s,1.519010597395082,8
Maniac,Nit,JTo,1.5254806817855113,8
Maniac,Nit,K4s,1.5367762201766237,8
Maniac,Nit,K2s,1.5523008081413692,8
Maniac,Nit,K6o,1.5474030626949826,8
Maniac,Nit,J9s,1.5343906024684209,8
Maniac,Nit,K3s,1.5399931895104126,8
Maniac,Nit,A3o,1.5367762201766242,8
Maniac,Nit,Q6s,1.5212877779347302,8
Maniac,Nit,QJo,1.536776220176624,8
Maniac,Nit,33,1.5495898789275022,8
Maniac,Nit,Q3s,1.5214142879647108,8
Maniac,Nit,J7s,1.5322760776816047,8
Maniac,Nit,Q6o,1.5277397894637337,8
Maniac,Nit,Q7s,1.5393606393605106,8
Maniac,Nit,J5s,1.5402462095703737,8
Maniac,Nit,J6s,1.517618987065297,8
Maniac,Nit,T9o,1.5187033587508436,8
Maniac,Nit,Q7o,1.536776220176624,8
Maniac,Nit,A2o,1.5663614943306263,8
Maniac,Nit,K5o,1.5529514311526973,8
Maniac,Nit,K3o,1.5576323022619745,8
Maniac,Nit,Q8o,1.5187033587508436,8
Maniac,Nit,T7s,1.5412763626716433,8
Maniac,Nit,J8o,1.5151068593271135,8
Maniac,Nit,97s,1.523058918354457,8
Maniac,Nit,T8s,1.5230408454930309,8
Maniac,Nit,Q4s,1.530269990063343,8
Maniac,Nit,J4s,1.5234565213058238,8
Maniac,Nit,J3s,1.514474309177211,8
Maniac,Nit,96s,1.5234926670286757,8
Maniac,Nit,J7o,1.527739789463734,8
Maniac,Nit,Q5o,1.5408968325817018,8
Maniac,Nit,J4o,1.5096669280379535,8
Maniac,Nit,98s,1.5231673555230116,8
Maniac,Nit,T9s,1.5326375349101202,8
Maniac,Nit,K2o,1.5567467320521113,8
Maniac,Nit,Q4o,1.5187033587508436,8
Maniac,Nit,22,1.545812650889514,8
Maniac,Nit,98o,1.5187033587508438,8
Maniac,Nit,Q2s,1.5420173499901,8
Maniac,Nit,T8o,1.5187033587508436,8
Maniac,Nit,Q3o,1.536776220176624,8
Maniac,Nit,J6o,1.5277397894637337,8
Maniac,Nit,J5o,1.5363966900866826,8
Maniac,Nit,J2s,1.5325471706029914,8
Maniac,Nit,T4s,1.5324206605730109,8
Maniac,Nit,T3s,1.522860116878773,8
Maniac,Nit,97o,1.5187033587508438,8
Maniac,Nit,87s,1.5323845148501594,8
Maniac,Nit,96o,1.5277397894637337,8
Maniac,Nit,T4o,1.5187033587508436,8
Maniac,Nit,T5s,1.5455234851067017,8
Maniac,Nit,T6s,1.5228239711559215,8
Maniac,Nit,85s,1.5408245411359984,8
Maniac,Nit,J3o,1.527739789463734,8
Maniac,Nit,76s,1.5461741081180298,8
Maniac,Nit,95s,1.545758432305237,8
Maniac,Nit,T7o,1.536776220176624,8
Maniac,Nit,T2s,1.541800475652991,8
Maniac,Nit,T5o,1.5409329783045533,8
Maniac,Nit,93s,1.522805898294496,8
Maniac,Nit,95o,1.5412582898102174,8
Maniac,Nit,75s,1.5543430414824824,8
Maniac,Nit,Q2o,1.536776220176624,8
Maniac,Nit,87o,1.527739789463734,8
Maniac,Nit,86s,1.5178720071252578,8
Maniac,Nit,94s,1.5321857133744756,8
Maniac,Nit,85o,1.5361798157495732,8
Maniac,Nit,92s,1.5416016741773073,8
Maniac,Nit,T3o,1.536776220176624,8
Maniac,Nit,86o,1.5277397894637337,8
Maniac,Nit,T6o,1.536776220176624,8
Maniac,Nit,93o,1.536776220176624,8
Maniac,Nit,J2o,1.536776220176624,8
Maniac,Nit,65s,1.5399751166489872,8
Maniac,Nit,76o,1.5412221440873657,8
Maniac,Nit,74s,1.54154745559303,8
Maniac,Nit,73s,1.5325652434644172,8
Maniac,Nit,83s,1.513914050473012,8
Maniac,Nit,84o,1.5096669280379535,8
Maniac,Nit,T2o,1.536776220176624,8
Maniac,Nit,84s,1.5232215741072888,8
Maniac,Nit,54s,1.5497706075417599,8
Maniac,Nit,53s,1.5373364788808233,8
Maniac,Nit,75o,1.5499513361560178,8
Maniac,Nit,64s,1.5369569487908816,8
Maniac,Nit,92o,1.5458126508895143,8
Maniac,Nit,82s,1.5350773712026005,8
Maniac,Nit,74o,1.527739789463734,8
Maniac,Nit,64o,1.5234023027215464,8
Maniac,Nit,43s,1.5231492826615856,8
Maniac,Nit,82o,1.536776220176624,8
Maniac,Nit,94o,1.5187033587508438,8
Maniac,Nit,65o,1.5351858083711551,8
Maniac,Nit,73o,1.5458126508895143,8
Maniac,Nit,72s,1.551180290732971,8
Maniac,Nit,63s,1.5222998581745737,8
Maniac,Nit,53o,1.5546683529881462,8
Maniac,Nit,32s,1.5407341768288698,8
Maniac,Nit,83o,1.527739789463734,8
Maniac,Nit,62s,1.554017729976818,8
Maniac,Nit,42s,1.5413667269787719,8
Maniac,Nit,52s,1.554957518770959,8
Maniac,Nit,62o,1.5506923234744747,8
Maniac,Nit,72o,1.5548490816024043,8
Maniac,Nit,54o,1.5507826877816036,8
Maniac,Nit,63o,1.53610752430387,8
Maniac,Nit,32o,1.536776220176624,8
Maniac,Nit,52o,1.559313078374572,8
Maniac,Nit,42o,1.545812650889514,8
Maniac,Nit,43o,1.536776220176624,8
Maniac,TAG,AA,1.6696688382442597,8
Maniac,TAG,KK,1.676846441333518,8
Maniac,TAG,QQ,1.593913326145228,8
Maniac,TAG,JJ,1.6271665252676142,8
Maniac,TAG,TT,1.5897339623211029,8
Maniac,TAG,99,1.5746155679660072,8
Maniac,TAG,88,1.6154279642659413,8
Maniac,TAG,AKs,1.6302556202680543,8
Maniac,TAG,77,1.5927867150274204,8
Maniac,TAG,AKo,1.6331266615037576,8
Maniac,TAG,AJo,1.6159730986777836,8
Maniac,TAG,AQo,1.6109578620888336,8
Maniac,TAG,AQs,1.6109578620888336,8
Maniac,TAG,A9o,1.5927867150274204,8
Maniac,TAG,A7o,1.6291290091502468,8
Maniac,TAG,KJs,1.6017269193816357,8
Maniac,TAG,QJs,1.5929684264980346,8
Maniac,TAG,A7s,1.6291290091502468,8
Maniac,TAG,A9s,1.6109578620888336,8
Maniac,TAG,KTo,1.6212063890314705,8
Maniac,TAG,A8o,1.5927867150274204,8
Maniac,TAG,AJs,1.597256817204528,8
Maniac,TAG,ATs,1.6109578620888336,8
Maniac,TAG,K9s,1.619861724148926,8
Maniac,TAG,55,1.671976573921059,8
Maniac,TAG,66,1.5927867150274204,8
Maniac,TAG,KQs,1.6160094409719064,8
Maniac,TAG,A8s,1.5927867150274204,8
Maniac,TAG,ATo,1.6121026443537025,8
Maniac,TAG,A5s,1.6383599518574445,8
Maniac,TAG,QTs,1.6483177404470992,8
Maniac,TAG,K8s,1.6014725233227758,8
Maniac,TAG,KTs,1.620261489384277,8
Maniac,TAG,A4s,1.6390867977399013,8
Maniac,TAG,KJo,1.6375604213867425,8
Maniac,TAG,K5s,1.6269484715028772,8
Maniac,TAG,A6s,1.5927867150274204,8
Maniac,TAG,K9o,1.6010000734991792,8
Maniac,TAG,A3s,1.5927867150274204,8
Maniac,TAG,44,1.5952579910277727,8
Maniac,TAG,KQo,1.6248951318849374,8
Maniac,TAG,K7s,1.6381782403868306,8
Maniac,TAG,Q8s,1.5942040644982107,8
Maniac,TAG,A5o,1.6387960593869186,8
Maniac,TAG,Q5s,1.6421758927403414,8
Maniac,TAG,A4o,1.6201524625019086,8
Maniac,TAG,Q9o,1.5746155679660072,8
Maniac,TAG,QTo,1.6327632385625295,8
Maniac,TAG,Q9s,1.6130657151479575,8
Maniac,TAG,A6o,1.6291290091502468,8
Maniac,TAG,A2s,1.6475545522705197,8
Maniac,TAG,JTs,1.5945311451453161,8
Maniac,TAG,K4o,1.6015088656168988,8
Maniac,TAG,K6s,1.6228417922669978,8
Maniac,TAG,K8o,1.6019449731463726,8
Maniac,TAG,K7o,1.6381418980927076,8
Maniac,TAG,J9o,1.578031743613553,8
Maniac,TAG,J8s,1.5926413458509292,8
Maniac,TAG,JTo,1.5900610429682083,8
Maniac,TAG,K4s,1.6109578620888336,8
Maniac,TAG,K2s,1.6515885469181535,8
Maniac,TAG,K6o,1.6373060253278826,8
Maniac,TAG,J9s,1.5992919856754062,8
Maniac,TAG,K3s,1.6231688729141032,8
Maniac,TAG,A3o,1.6109578620888336,8
Maniac,TAG,Q6s,1.593077453380403,8
Maniac,TAG,QJo,1.6109578620888336,8
Maniac,TAG,33,1.646900390976309,8
Maniac,TAG,Q3s,1.5935862454981227,8
Maniac,TAG,J7s,1.6124478961478697,8
Maniac,TAG,Q6o,1.5927867150274204,8
Maniac,TAG,Q7s,1.6308007546798968,8
Maniac,TAG,J5s,1.6415580737402535,8
Maniac,TAG,J6s,1.5910786272036477,8
Maniac,TAG,T9o,1.5746155679660072,8
Maniac,TAG,Q7o,1.6109578620888336,8
Maniac,TAG,A2o,1.672230969979919,8
Maniac,TAG,K5o,1.6453376723290274,8
Maniac,TAG,K3o,1.6622731813902645,8
Maniac,TAG,Q8o,1.5746155679660072,8
Maniac,TAG,T7s,1.6314549159741079,8
Maniac,TAG,J8o,1.5731618762010942,8
Maniac,TAG,97s,1.5948582257924215,8
Maniac,TAG,T8s,1.5952579910277727,8
Maniac,TAG,Q4s,1.6125569230302381,8
Maniac,TAG,J4s,1.5946765143218073,8
Maniac,TAG,J3s,1.5764326826721486,8
Maniac,TAG,96s,1.5962028906749661,8
Maniac,TAG,J7o,1.5927867150274204,8
Maniac,TAG,Q5o,1.6228781345611205,8
Maniac,TAG,J4o,1.556444420904594,8
Maniac,TAG,98s,1.5948582257924215,8
Maniac,TAG,T9s,1.6132474266185717,8
Maniac,TAG,K2o,1.656749152683595,8
Maniac,TAG,Q4o,1.5746155679660072,8
Maniac,TAG,22,1.6291290091502468,8
Maniac,TAG,98o,1.5746155679660072,8
Maniac,TAG,Q2s,1.621351758207962,8
Maniac,TAG,T8o,1.5746155679660072,8
Maniac,TAG,Q3o,1.6109578620888336,8
Maniac,TAG,J6o,1.5927867150274204,8
Maniac,TAG,J5o,1.6231325306199804,8
Maniac,TAG,J2s,1.6043072222643564,8
Maniac,TAG,T4s,1.6139015879127827,8
Maniac,TAG,T3s,1.5954033602042639,8
Maniac,TAG,97o,1.5746155679660072,8
Maniac,TAG,87s,1.6141559839716424,8
Maniac,TAG,96o,1.5927867150274204,8
Maniac,TAG,T4o,1.5746155679660072,8
Maniac,TAG,T5s,1.6429754232110436,8
Maniac,TAG,T6s,1.5952943333218954,8
Maniac,TAG,85s,1.6423576042109556,8
Maniac,TAG,J3o,1.5927867150274204,8
Maniac,TAG,76s,1.642066865857973,8
Maniac,TAG,95s,1.643302503858149,8
Maniac,TAG,T7o,1.6109578620888336,8
Maniac,TAG,T2s,1.6222966578551554,8
Maniac,TAG,T5o,1.623604980443577,8
Maniac,TAG,93s,1.5961665483808434,8
Maniac,TAG,95o,1.6235686381494543,8
Maniac,TAG,75s,1.6635451616845633,8
Maniac,TAG,Q2o,1.6109578620888336,8
Maniac,TAG,87o,1.5927867150274204,8
Maniac,TAG,86s,1.5911149694977704,8
Maniac,TAG,94s,1.6142286685598881,8
Maniac,TAG,85o,1.6218242080315586,8
Maniac,TAG,92s,1.6229871614434892,8
Maniac,TAG,T3o,1.6109578620888336,8
