player,hands_seen,vpip,pfr,postflop_af,threebet_pct,avg_open_bb,net_bb,clean_hands,bb_per_100
+sGQGE4x1pd5JqoPtHOlOw,7467,0.07004151600374983,0.04272130708450515,3.0,0.03242034656232532,5.383141762452107,-74.76666666666668,5650,-1.3233038348082597
+sbyWwIcFp9kP0bDtMegfQ,8337,0.14345687897325177,0.07856543121026749,2.397489539748954,0.023191094619666047,3.99900826446281,-85.10000000000001,6213,-1.36970867535812
+xAw2JHaJ0s+/zpMFNmu9w,8463,0.10469100791681436,0.10280042538107054,3.2605042016806722,0.056137012369172214,3.7704787234042554,1018.9333333333334,6621,15.389417509943112
/Hpg6uaFOU8uVO1MAYSzww,5114,0.19026202581149784,0.05885803676183027,2.438818565400844,0.016206482593037214,2.5076923076923077,-279.0,3863,-7.222366036758996
/Pn3Lxhv+JJzHuhJZQr/pw,5900,0.11644067796610169,0.09796610169491525,2.78021978021978,0.030653950953678476,4.1868667917448406,389.9000000000001,4657,8.372342709899078
/QVLqh5OBTIgWzqraoVnPA,8854,0.21414050146826294,0.1844364129207138,5.798611111111111,0.06327639751552795,3.655411844792376,948.3000000000001,7089,13.377063055438002
/a7TqGWuYkBeVtU7tNuTow,6072,0.1368577075098814,0.06373517786561265,1.7611940298507462,0.016929363689433742,3.778212290502793,336.4000000000001,4684,7.181895815542273
/axD/mAUa/cAU70gHnAIyg,7916,0.11950480040424456,0.07478524507326932,1.583050847457627,0.020476190476190478,3.4295081967213115,-30.59999999999999,6284,-0.48695098663271785
/gJNBeCkWL4o85/jvlZ4BA,9963,0.19271303824149352,0.12566496035330724,2.8088235294117645,0.03202614379084967,4.708774978279757,-315.7999999999998,7805,-4.046124279308133
/iVClCRWSNBohhrRyyu5tg,9596,0.16788245102125887,0.10170904543559817,4.202185792349726,0.027298850574712645,3.65456570155902,224.9,7343,3.0627808797494214
